common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,MONTH,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,fl_reg,wp_catch_precal,wp_int,wp_catch,date_published
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228011,7,1,02,wd,8835430201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228004,7,1,02,wd,8835430201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228001,7,1,02,wd,8835430201,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228002,7,1,02,wd,8835430201,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228003,7,1,02,wd,8835430201,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228006,7,1,02,wd,8835430201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228008,7,1,02,wd,8835430201,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
PINFISH,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228005,7,1,02,wd,8835430201,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
PUFFER FAMILY,201317128302wd,1546620130218103742,2013,12,3,5,1546620130218017,7,1,02,wd,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1627.0888843,2247.1057766,2247.1057766,05/04/2021
PUFFER FAMILY,201317128302wd,1546620130218103742,2013,12,3,5,1546620130218015,7,1,02,wd,8861010000,0,8,0,0,0,8,0,0,0,0,8,0,0,0,201317128302wd,,0,8,1627.0888843,2247.1057766,2247.1057766,05/04/2021
PUFFER FAMILY,201317128302wd,1546620130218103742,2013,12,3,5,1546620130218005,7,1,02,wd,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1627.0888843,2247.1057766,2247.1057766,05/04/2021
PUFFER FAMILY,201317128302wd,1546620130218103742,2013,12,3,5,1546620130218001,7,1,02,wd,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1627.0888843,2427.764369,2427.764369,05/04/2021
PUFFER FAMILY,201317128302we,1546420130216103338,2013,12,3,5,1546420130216011,7,1,02,we,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,3676.331394,5077.2306246,5077.2306246,05/04/2021
PUFFER FAMILY,201317128302we,1546420130216103724,2013,12,3,5,1546420130216006,7,1,02,we,8861010000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,4662.1630784,6438.7223624,6438.7223624,05/04/2021
PUFFER FAMILY,201317128302we,1546420130202103769,2013,12,3,5,1546420130202025,7,1,02,we,8861010000,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
PUFFER FAMILY,201317128302we,1546420130202103769,2013,12,3,5,1546420130202023,7,1,02,we,8861010000,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
RED DRUM,201317128302we,1546420130216103724,2013,12,3,5,1546420130216010,7,1,02,we,8835440901,1,11,0,1,0,11,629,2.56,0,0,12,2.56,629,1,201317128302we,,0,8,4662.1630784,6438.7223624,6438.7223624,05/04/2021
RED DRUM,201317128302we,1546420130202103769,2013,12,3,5,1546420130202030,7,1,02,we,8835440901,0,1.0432835821,0,0,0,1,0,0,0,0,1.0432835821,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
RED DRUM,201317128302we,1528120130210129150,2013,12,3,5,1528120130210006,7,1,02,we,8835440901,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,3559.7581326,5423.4556786,5423.4556786,05/04/2021
REMORA,201317128302we,1546420130202103769,2013,12,3,5,1546420130202026,7,1,02,we,8835270103,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
REQUIEM SHARK GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202017,7,1,02,we,8708020500,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
REQUIEM SHARK GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202021,7,1,02,we,8708020500,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SAND SEATROUT,201317128302we,1546420130202103769,2013,12,3,5,1546420130202019,7,1,02,we,8835440106,8.25,0,0,33,0,0,2577.1730769,2.6336538462,0,0,8.25,2.6336538462,2577.1730769,8.25,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SAND SEATROUT,201317128302we,153492013022433521,2013,12,3,5,1534920130224024,7,1,02,we,8835440106,0,0,5,0,5,0,0,0,1544,1.46,5,1.46,1544,5,201317128302we,,0,8,1397.7185263,2564.8559807,2564.8559807,05/04/2021
SAND SEATROUT,201317128302we,153492013022433521,2013,12,3,5,1534920130224020,7,1,02,we,8835440106,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,1397.7185263,2564.8559807,2564.8559807,05/04/2021
SAND SEATROUT,201317128302we,1528120130210129150,2013,12,3,5,1528120130210002,7,1,02,we,8835440106,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128302we,,0,8,3559.7581326,5859.4804883,5859.4804883,05/04/2021
SAND SEATROUT,201317128302we,1528120130210129150,2013,12,3,5,1528120130210001,7,1,02,we,8835440106,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128302we,,0,8,3559.7581326,5859.4804883,5859.4804883,05/04/2021
SAND SEATROUT,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228006,7,1,02,wd,8835440106,13.154794063,0,0,20,0,0,4228.9201124,4.2718462825,0,0,13.154794063,4.2718462825,4228.9201124,13.154794063,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SAND SEATROUT,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228001,7,1,02,wd,8835440106,24.317647581,0,0,45,0,0,7369.4942759,7.03964721,0,0,24.317647581,7.03964721,7369.4942759,24.317647581,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SAND SEATROUT,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228016,7,1,02,wd,8835440106,7.8928764377,0,0,12,0,0,2265.9132773,1.9666417124,0,0,7.8928764377,1.9666417124,2265.9132773,7.8928764377,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SAND SEATROUT,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228017,7,1,02,wd,8835440106,3.0293469215,0,0,3,0,0,930.00950491,0.838119315,0,0,3.0293469215,0.838119315,930.00950491,3.0293469215,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SCALED SARDINE,201317128301we,154952013012181632,2013,12,3,5,1549520130121031,7,1,01,we,8747010804,0,0,3,0,3,0,0,0,456,0.18,3,0.18,456,3,201317128301we,,0,8,340.34668827,507.82816529,507.82816529,05/04/2021
SCALED SARDINE,201317128301we,154952013012181632,2013,12,3,5,1549520130121030,7,1,01,we,8747010804,0,0,3,0,3,0,0,0,370,0.12,3,0.12,370,3,201317128301we,,0,8,340.34668827,507.82816529,507.82816529,05/04/2021
SCALED SARDINE,201317128301we,154952013012181632,2013,12,3,5,1549520130121029,7,1,01,we,8747010804,0,0,3,0,3,0,0,0,327,0.09,3,0.09,327,3,201317128301we,,0,8,340.34668827,507.82816529,507.82816529,05/04/2021
SCALED SARDINE,201317128301we,154952013012181632,2013,12,3,5,1549520130121028,7,1,01,we,8747010804,0,0,3,0,3,0,0,0,327,0.09,3,0.09,327,3,201317128301we,,0,8,340.34668827,507.82816529,507.82816529,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228018,7,1,02,wd,8747010804,0,0,20,0,20,0,0,0,2432,0.6,20,0.6,2432,20,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228014,7,1,02,wd,8747010804,0,25,25,0,25,25,0,0,3145,0.75,50,0.75,3145,25,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SCALED SARDINE,201317128301we,154952013012181632,2013,12,3,5,1549520130121025,7,1,01,we,8747010804,0.3333333333,0,0,1,0,0,36.333333333,0.01,0,0,0.3333333333,0.01,36.333333333,0.3333333333,201317128301we,,0,8,340.34668827,470.03886305,470.03886305,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228013,7,1,02,wd,8747010804,0,20,0,0,0,20,0,0,0,0,20,0,0,0,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228003,7,1,02,wd,8747010804,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228002,7,1,02,wd,8747010804,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SCALED SARDINE,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228001,7,1,02,wd,8747010804,0.5403921685,10,0,1,0,10,68.629805396,0.0263034407,0,0,10.540392168,0.0263034407,68.629805396,0.5403921685,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202030,7,1,02,we,8835440100,0,1.0432835821,0,0,0,1,0,0,0,0,1.0432835821,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202021,7,1,02,we,8835440100,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202020,7,1,02,we,8835440100,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202011,7,1,02,we,8835440100,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1376.7033835,1376.7033835,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202008,7,1,02,we,8835440100,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202006,7,1,02,we,8835440100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1376.7033835,1376.7033835,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202003,7,1,02,we,8835440100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202002,7,1,02,we,8835440100,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202001,7,1,02,we,8835440100,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228018,7,1,02,wd,8835440100,0,0,3,0,3,0,0,0,0,0,3,0,0,3,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228017,7,1,02,wd,8835440100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202010,7,1,02,we,8835440100,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128302we,,0,8,922.66729049,1376.7033835,1376.7033835,05/04/2021
SEATROUT GENUS,201317128302we,1546420130202103769,2013,12,3,5,1546420130202025,7,1,02,we,8835440100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228015,7,1,02,wd,8835440100,0,25,20,0,20,25,0,0,0,0,45,0,0,20,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228014,7,1,02,wd,8835440100,0,10,10,0,10,10,0,0,0,0,20,0,0,10,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228013,7,1,02,wd,8835440100,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228012,7,1,02,wd,8835440100,0,0,2,0,2,0,0,0,0,0,2,0,0,2,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228010,7,1,02,wd,8835440100,0,0,1,0,1,0,0,0,0,0,1,0,0,1,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228009,7,1,02,wd,8835440100,0,0,2,0,2,0,0,0,0,0,2,0,0,2,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228008,7,1,02,wd,8835440100,0,2,5,0,5,2,0,0,0,0,7,0,0,5,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228007,7,1,02,wd,8835440100,0,0,4,0,4,0,0,0,0,0,4,0,0,4,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228006,7,1,02,wd,8835440100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228003,7,1,02,wd,8835440100,0,15,10,0,10,15,0,0,0,0,25,0,0,10,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228002,7,1,02,wd,8835440100,0,15,10,0,10,15,0,0,0,0,25,0,0,10,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SEATROUT GENUS,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228001,7,1,02,wd,8835440100,0,15,10,0,10,15,0,0,0,0,25,0,0,10,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SHEEPSHEAD,201317128302we,1553320130216451540,2013,12,3,5,1553320130216002,7,1,02,we,8835430301,3.3333333333,0,0,10,0,0,1036,2.5066666667,0,0,3.3333333333,2.5066666667,1036,3.3333333333,201317128302we,,0,8,350.20972478,694.31169575,694.31169575,05/04/2021
SHEEPSHEAD,201317128302wd,154952013022281632,2013,12,3,5,1549520130222017,7,1,02,wd,8835430301,0,2,1,0,1,2,0,0,371,1.04,3,1.04,371,1,201317128302wd,,0,8,1587.2014822,2368.248743,2368.248743,05/04/2021
SHEEPSHEAD,201317128302wd,154952013022281632,2013,12,3,5,1549520130222010,7,1,02,wd,8835430301,1.0062916249,4,0,1,0,4,312.95669534,0.6037749749,0,0,5.0062916249,0.6037749749,312.95669534,1.0062916249,201317128302wd,,0,8,1587.2014822,2192.0189203,2192.0189203,05/04/2021
SHEEPSHEAD,201317128302wd,154952013022281632,2013,12,3,5,1549520130222008,7,1,02,wd,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1587.2014822,2192.0189203,2192.0189203,05/04/2021
SHEEPSHEAD,201317128302we,154952013020981332,2013,12,3,5,1549520130209026,7,1,02,we,8835430301,3,7,0,3,0,7,1042,3.04,0,0,10,3.04,1042,3,201317128302we,,0,8,606.84319117,838.08626163,838.08626163,05/04/2021
SHEEPSHEAD,201317128302we,154952013020981332,2013,12,3,5,1549520130209001,7,1,02,we,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,606.84319117,905.46514779,905.46514779,05/04/2021
SHEEPSHEAD,201317128301wd,154952013011681606,2013,12,3,5,1549520130116014,7,1,01,wd,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301wd,,0,8,2573.449594,3839.8204855,3839.8204855,05/04/2021
SHEEPSHEAD,201317128302wd,154952013022281632,2013,12,3,5,1549520130222018,7,1,02,wd,8835430301,0,3,1,0,1,3,0,0,311,0.81,4,0.81,311,1,201317128302wd,,0,8,1587.2014822,2368.248743,2368.248743,05/04/2021
SHEEPSHEAD,201317128302we,154952013020981332,2013,12,3,5,1549520130209023,7,1,02,we,8835430301,0,0,1,0,1,0,0,0,320,0.78,1,0.78,320,1,201317128302we,,0,8,606.84319117,905.46514779,905.46514779,05/04/2021
SHEEPSHEAD,201317128301wd,154952013011681606,2013,12,3,5,1549520130116010,7,1,01,wd,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301wd,,0,8,2573.449594,3554.085769,3554.085769,05/04/2021
SHEEPSHEAD,201317128302we,154662013021057716,2013,12,3,5,1546620130210001,7,1,02,we,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,1310.2967439,1809.5971343,1809.5971343,05/04/2021
SHEEPSHEAD,201317128302wd,154952013022281632,2013,12,3,5,1549520130222005,7,1,02,wd,8835430301,1.8660242403,0,0,4,0,0,480.50124189,0.7744000597,0,0,1.8660242403,0.7744000597,480.50124189,1.8660242403,201317128302wd,,0,8,1587.2014822,2192.0189203,2192.0189203,05/04/2021
SHEEPSHEAD,201317128302we,1546420130202103769,2013,12,3,5,1546420130202028,7,1,02,we,8835430301,0,1,1,0,1,1,0,0,320,0.76,2,0.76,320,1,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SHEEPSHEAD,201317128302we,1546420130202103769,2013,12,3,5,1546420130202027,7,1,02,we,8835430301,0,2,2,0,2,2,0,0,701,1.96,4,1.96,701,2,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SHEEPSHEAD,201317128302we,1546420130202103769,2013,12,3,5,1546420130202026,7,1,02,we,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SHEEPSHEAD,201317128302we,1546420130202103769,2013,12,3,5,1546420130202018,7,1,02,we,8835430301,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SHEEPSHEAD,201317128301we,1546420130126103770,2013,12,3,5,1546420130126008,7,1,01,we,8835430301,1,0,0,1,0,0,344,0.72,0,0,1,0.72,344,1,201317128301we,,0,8,985.76803571,1361.4038353,1361.4038353,05/04/2021
SHEEPSHEAD,201317128301we,1546420130126103770,2013,12,3,5,1546420130126002,7,1,01,we,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301we,,0,8,985.76803571,1361.4038353,1361.4038353,05/04/2021
SHEEPSHEAD,201317128302we,153842013021071230,2013,12,3,5,1538420130210008,7,1,02,we,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,1711.2407361,2245.2633547,2245.2633547,05/04/2021
SHEEPSHEAD,201317128301wd,100092013010457544,2013,12,3,5,1000920130104013,7,1,01,wd,8835430301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301wd,,0,8,1583.0891354,2186.3395266,2186.3395266,05/04/2021
SOUTHERN KINGFISH,201317128301wd,100092013010457544,2013,12,3,5,1000920130104014,7,1,01,wd,8835440601,3.0189239054,0,0,3,0,0,809.07160665,0.6541001795,0,0,3.0189239054,0.6541001795,809.07160665,3.0189239054,201317128301wd,,0,8,1583.0891354,2186.3395266,2186.3395266,05/04/2021
SOUTHERN PUFFER,201317128302we,154952013020981332,2013,12,3,5,1549520130209021,7,1,02,we,8861010208,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,606.84319117,838.08626163,838.08626163,05/04/2021
SOUTHERN PUFFER,201317128302we,154952013020981332,2013,12,3,5,1549520130209018,7,1,02,we,8861010208,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,606.84319117,905.46514779,905.46514779,05/04/2021
SOUTHERN PUFFER,201317128301we,154952013012181632,2013,12,3,5,1549520130121024,7,1,01,we,8861010208,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128301we,,0,8,340.34668827,470.03886305,470.03886305,05/04/2021
SOUTHERN PUFFER,201317128301wd,154952013011681606,2013,12,3,5,1549520130116013,7,1,01,wd,8861010208,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301wd,,0,8,2573.449594,3839.8204855,3839.8204855,05/04/2021
SPANISH MACKEREL,201317128302wd,154952013022281632,2013,12,3,5,1549520130222029,7,1,02,wd,8850030502,14.088082748,2,0,14,0,2,5949.1960863,8.1710879941,0,0,16.088082748,8.1710879941,5949.1960863,14.088082748,201317128302wd,,0,8,1587.2014822,2192.0189203,2192.0189203,05/04/2021
SPANISH MACKEREL,201317128302wd,154952013022281632,2013,12,3,5,1549520130222021,7,1,02,wd,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1587.2014822,2368.248743,2368.248743,05/04/2021
SPANISH MACKEREL,201317128302wd,154952013022281632,2013,12,3,5,1549520130222016,7,1,02,wd,8850030502,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128302wd,,0,8,1587.2014822,2368.248743,2368.248743,05/04/2021
SPANISH MACKEREL,201317128302we,154952013020981332,2013,12,3,5,1549520130209007,7,1,02,we,8850030502,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,606.84319117,838.08626163,838.08626163,05/04/2021
SPANISH MACKEREL,201317128301we,154952013012181632,2013,12,3,5,1549520130121001,7,1,01,we,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301we,,0,8,340.34668827,507.82816529,507.82816529,05/04/2021
SPANISH MACKEREL,201317128301wd,154952013011681606,2013,12,3,5,1549520130116007,7,1,01,wd,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128301wd,,0,8,2573.449594,3554.085769,3554.085769,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202028,7,1,02,we,8850030502,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202022,7,1,02,we,8850030502,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202020,7,1,02,we,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202011,7,1,02,we,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1376.7033835,1376.7033835,05/04/2021
SPANISH MACKEREL,201317128302wd,154952013022281632,2013,12,3,5,1549520130222015,7,1,02,wd,8850030502,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128302wd,,0,8,1587.2014822,2368.248743,2368.248743,05/04/2021
SPANISH MACKEREL,201317128302wd,154952013022281632,2013,12,3,5,1549520130222030,7,1,02,wd,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1587.2014822,2192.0189203,2192.0189203,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202009,7,1,02,we,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SPANISH MACKEREL,201317128302we,1546420130202103769,2013,12,3,5,1546420130202008,7,1,02,we,8850030502,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128302we,,0,8,922.66729049,1274.2579821,1274.2579821,05/04/2021
SPANISH MACKEREL,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228018,7,1,02,wd,8850030502,0,0,3,0,3,0,0,0,1321,2.08,3,2.08,1321,3,201317128302wd,,0,8,1020.8303797,1409.8270017,1409.8270017,05/04/2021
SPANISH MACKEREL,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228015,7,1,02,wd,8850030502,0,0,3,0,3,0,0,0,1092,1.21,3,1.21,1092,3,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
SPANISH MACKEREL,201317128302wd,1000920130228103769,2013,12,3,5,1000920130228014,7,1,02,wd,8850030502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128302wd,,0,8,1020.8303797,1523.1716267,1523.1716267,05/04/2021
