common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,fl_reg,wp_int,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191201,2019,13,7,5,1782920191201002,6,6,we,8835440102,0,25,7,0,7,25,0,0,2683.8,4.13,1,12,8,389.31532641,389.31532641,32,4.13,2683.8,7,2019121317weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019121317weS:8AM-8PM,2019613171782920191201,2019,13,7,5,1782920191201002,6,6,we,8835440901,0,10,4,0,4,10,0,0,1838,4.75,1,12,8,389.31532641,389.31532641,14,4.75,1838,4,2019121317weS:8AM-8PM,,0,05/04/2021
,2019121317weS:8AM-8PM,2019613171782920191206,2019,13,7,5,1782920191206001,6,6,we,,0,0,0,0,0,0,0,0,0,0,1,12,8,490.54216329,490.54216329,0,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
,2019121317weS:8AM-8PM,2019613171782920191206,2019,13,7,5,1782920191206002,6,6,we,,0,0,0,0,0,0,0,0,0,0,1,12,8,490.54216329,490.54216329,0,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191206,2019,13,7,5,1782920191206003,6,6,we,8835440102,1,0,0,1,0,0,425,0.7481242768,0,0,1,12,8,490.54216329,490.54216329,1,0.7481242768,425,1,2019121317weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019121317weS:8AM-8PM,2019613171782920191206,2019,13,7,5,1782920191206003,6,6,we,8835440901,1,0,0,1,0,0,541,1.8405403224,0,0,1,12,8,490.54216329,490.54216329,1,1.8405403224,541,1,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208001,6,6,we,8835440102,0,5,3,0,3,5,0,0,1126,1.7,1,12,8,1397.1584929,1397.1584929,8,1.7,1126,3,2019121317weS:8AM-8PM,,0,05/04/2021
SOUTHERN FLOUNDER,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208001,6,6,we,8857030304,0,1,0,0,0,1,0,0,0,0,1,12,8,1397.1584929,1397.1584929,1,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208002,6,6,we,8835440102,0,5,5,0,5,5,0,0,2050,4.35,1,12,8,1397.1584929,1397.1584929,10,4.35,2050,5,2019121317weS:8AM-8PM,,0,05/04/2021
SOUTHERN FLOUNDER,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208002,6,6,we,8857030304,0,1,0,0,0,1,0,0,0,0,1,12,8,1397.1584929,1397.1584929,1,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208003,6,6,we,8835440102,0,5,3,0,3,5,0,0,1329,3.0481242768,1,12,8,1397.1584929,1397.1584929,8,3.0481242768,1329,3,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208004,6,6,we,8835440102,0,5,2,0,2,5,0,0,829,1.5,1,12,8,1397.1584929,1397.1584929,7,1.5,829,2,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208005,6,6,we,8835440102,1,2,0,1,0,2,330,0.4,0,0,1,12,8,1397.1584929,1397.1584929,3,0.4,330,1,2019121317weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208005,6,6,we,8835440901,1,0,0,1,0,0,414,0.8,0,0,1,12,8,1397.1584929,1397.1584929,1,0.8,414,1,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208006,6,6,we,8835440102,0,1,0,0,0,1,0,0,0,0,1,12,8,1397.1584929,1397.1584929,1,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208007,6,6,we,8835440102,0,1,0,0,0,1,0,0,0,0,1,12,8,1397.1584929,1397.1584929,1,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019121317weS:8AM-8PM,2019613171782920191208,2019,13,7,5,1782920191208008,6,6,we,8835440102,0,1,0,0,0,1,0,0,0,0,1,12,8,1397.1584929,1397.1584929,1,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
,2019121317weS:8AM-8PM,2019613171782920191227,2019,13,7,5,1782920191227001,6,6,we,,0,0,0,0,0,0,0,0,0,0,1,12,8,645.35183204,645.35183204,0,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
,2019121317weS:8AM-8PM,2019613171782920191227,2019,13,7,5,1782920191227002,6,6,we,,0,0,0,0,0,0,0,0,0,0,1,12,8,645.35183204,645.35183204,0,0,0,0,2019121317weS:8AM-8PM,,0,05/04/2021
SOUTHERN KINGFISH,2019121317weS:8AM-8PM,2019613171782920191227,2019,13,7,5,1782920191227004,6,6,we,8835440601,0,0,1,0,1,0,0,0,302,0.25,1,12,8,645.35183204,645.35183204,1,0.25,302,1,2019121317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191124,2019,13,7,5,1783720191124001,6,6,we,8835440102,0,0,4,0,4,0,0,0,1536,2.5,1,11,8,138.70093096,138.70093096,4,2.5,1536,4,2019111317weS:8AM-8PM,,0,05/04/2021
SOUTHERN FLOUNDER,2019111317weS:8AM-8PM,2019613171783720191124,2019,13,7,5,1783720191124001,6,6,we,8857030304,0,0,2,0,2,0,0,0,962,2.4,1,11,8,138.70093096,138.70093096,2,2.4,962,2,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191124,2019,13,7,5,1783720191124004,6,6,we,8835440102,0,7,4,0,4,7,0,0,1571,2.7,1,11,8,277.40186192,277.40186192,11,2.7,1571,4,2019111317weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2019111317weS:8AM-8PM,2019613171783720191124,2019,13,7,5,1783720191124004,6,6,we,8835440702,0,4,0,0,0,4,0,0,0,0,1,11,8,277.40186192,277.40186192,4,0,0,0,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317wdS:8AM-8PM,2019613171783720191127,2019,13,7,5,1783720191127006,6,6,wd,8835440102,5,4,0,5,0,4,2242,4.9,0,0,1,11,8,3669.4078636,3669.4078636,9,4.9,2242,5,2019111317wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2019111317wdS:8AM-8PM,2019613171783720191127,2019,13,7,5,1783720191127006,6,6,wd,8835440901,0,1,0,0,0,1,0,0,0,0,1,11,8,3669.4078636,3669.4078636,1,0,0,0,2019111317wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317wdS:8AM-8PM,2019613171783720191127,2019,13,7,5,1783720191127007,6,6,wd,8835440102,0,3,0,0,0,3,0,0,0,0,1,11,8,3669.4078636,3669.4078636,3,0,0,0,2019111317wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317wdS:8AM-8PM,2019613171783720191127,2019,13,7,5,1783720191127008,6,6,wd,8835440102,0,5,0,0,0,5,0,0,0,0,1,11,8,7338.8157271,7338.8157271,5,0,0,0,2019111317wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2019111317wdS:8AM-8PM,2019613171783720191127,2019,13,7,5,1783720191127008,6,6,wd,8835440901,0,10,0,0,0,10,0,0,0,0,1,11,8,7338.8157271,7338.8157271,10,0,0,0,2019111317wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130002,6,6,we,8835440102,0,10,2,0,2,10,0,0,721,1,1,11,8,616.80205026,616.80205026,12,1,721,2,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130003,6,6,we,8835440102,0,5,3,0,3,5,0,0,1099,1.7,1,11,8,616.80205026,616.80205026,8,1.7,1099,3,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130004,6,6,we,8835440102,0,6,4,0,4,6,0,0,1436,2.1,1,11,8,616.80205026,616.80205026,10,2.1,1436,4,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130005,6,6,we,8835440102,8,8,0,8,0,8,2908,4.4,0,0,1,11,8,682.51254193,682.51254193,16,4.4,2908,8,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130006,6,6,we,8835440102,2,4,0,2,0,4,722,1.1,0,0,1,11,8,682.51254193,682.51254193,6,1.1,722,2,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130007,6,6,we,8835440102,4,2,0,4,0,2,1433,2.2,0,0,1,11,8,682.51254193,682.51254193,6,2.2,1433,4,2019111317weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130008,6,6,we,8835440102,0,7,1,0,1,7,0,0,340,0.6,1,11,8,1365.0250839,1365.0250839,8,0.6,340,1,2019111317weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019111317weS:8AM-8PM,2019613171783720191130,2019,13,7,5,1783720191130008,6,6,we,8835440901,0,1,7,0,7,1,0,0,2910.6,5.95,1,11,8,1365.0250839,1365.0250839,8,5.95,2910.6,7,2019111317weS:8AM-8PM,,0,05/04/2021
SOUTHERN KINGFISH,2019121317weS:8AM-8PM,2019613171783720191221,2019,13,7,5,1783720191221001,6,6,we,8835440601,0,0,6,0,6,0,0,0,1650,1.44,1,12,8,1916.4613844,1916.4613844,6,1.44,1650,6,2019121317weS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127001,6,6,wd,8713000000,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127001,6,6,wd,8861010201,0,0,8,0,8,0,0,0,1848,2.4,2,11,8,1852.3524731,1852.3524731,8,2.4,1848,8,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127002,6,6,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127002,6,6,wd,8861010201,0,0,8,0,8,0,0,0,1617.6,1.44,2,11,8,1852.3524731,1852.3524731,8,1.44,1617.6,8,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127003,6,6,wd,8861010201,0,5,0,0,0,5,0,0,0,0,2,11,8,1852.3524731,1852.3524731,5,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127004,6,6,wd,8713000000,0,3,0,0,0,3,0,0,0,0,2,11,8,1852.3524731,1852.3524731,3,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127004,6,6,wd,8835440801,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127004,6,6,wd,8861010201,0,13,7,0,7,13,0,0,1432.2,1.361569206,2,11,8,1852.3524731,1852.3524731,20,1.361569206,1432.2,7,2019113723wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127005,6,6,wd,8713000000,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127006,6,6,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127006,6,6,wd,8861010201,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127007,6,6,wd,8713000000,0,5,0,0,0,5,0,0,0,0,2,11,8,1852.3524731,1852.3524731,5,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127007,6,6,wd,8861010201,2,0,0,2,0,0,426,0.45,0,0,2,11,8,1852.3524731,1852.3524731,2,0.45,426,2,2019113723wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127008,6,6,wd,8713000000,0,1,0,0,0,1,0,0,0,0,2,11,8,1852.3524731,1852.3524731,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127008,6,6,wd,8861010201,1,0,0,1,0,0,211,0.2241831443,0,0,2,11,8,1852.3524731,1852.3524731,1,0.2241831443,211,1,2019113723wdS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127009,6,6,wd,8835250101,0,3,0,0,0,3,0,0,0,0,2,11,8,1533.6430277,1533.6430277,3,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127009,6,6,wd,8861010201,0,15,0,0,0,15,0,0,0,0,2,11,8,1533.6430277,1533.6430277,15,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127010,6,6,wd,8861010201,0,10,0,0,0,10,0,0,0,0,2,11,8,1533.6430277,1533.6430277,10,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127011,6,6,wd,8835440600,0,3,0,0,0,3,0,0,0,0,2,11,8,1533.6430277,1533.6430277,3,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127011,6,6,wd,8861010201,0,12,0,0,0,12,0,0,0,0,2,11,8,1533.6430277,1533.6430277,12,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127012,6,6,wd,8835440600,0,1,0,0,0,1,0,0,0,0,2,11,8,1533.6430277,1533.6430277,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127012,6,6,wd,8861010201,0,2,0,0,0,2,0,0,0,0,2,11,8,1533.6430277,1533.6430277,2,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127013,6,6,wd,8835250101,0,1,0,0,0,1,0,0,0,0,2,11,8,1533.6430277,1533.6430277,1,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127013,6,6,wd,8861010201,1,0,0,1,0,0,236,0.35,0,0,2,11,8,1533.6430277,1533.6430277,1,0.35,236,1,2019113723wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127014,6,6,wd,8835440600,0,15,0,0,0,15,0,0,0,0,2,11,8,1533.6430277,1533.6430277,15,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
SOUTHERN KINGFISH,2019113723wdS:8AM-8PM,2019637231104320191127,2019,37,3,1,1104320191127014,6,6,wd,8835440601,10,0,0,10,0,0,2750,2.3,0,0,2,11,8,1533.6430277,1533.6430277,10,2.3,2750,10,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOT,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101001,6,6,we,8835440401,0,0,3,0,3,0,0,0,590,0.35,2,11,8,1466.8380988,1466.8380988,3,0.35,590,3,2019113723weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101001,6,6,we,8835440702,0,3,0,0,0,3,0,0,0,0,2,11,8,1466.8380988,1466.8380988,3,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
SPOT,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101002,6,6,we,8835440401,0,3,20,0,20,3,0,0,3840,2.8,2,11,8,1466.8380988,1466.8380988,23,2.8,3840,20,2019113723weS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101002,6,6,we,8835440600,0,2,0,0,0,2,0,0,0,0,2,11,8,1466.8380988,1466.8380988,2,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101003,6,6,we,,0,0,0,0,0,0,0,0,0,0,2,11,8,1620.0569325,1620.0569325,0,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101004,6,6,we,,0,0,0,0,0,0,0,0,0,0,2,11,8,1620.0569325,1620.0569325,0,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101005,6,6,we,8835250101,0,1,0,0,0,1,0,0,0,0,2,11,8,1620.0569325,1620.0569325,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101005,6,6,we,8835440702,0,25,0,0,0,25,0,0,0,0,2,11,8,1620.0569325,1620.0569325,25,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101005,6,6,we,8835440901,0,1,0,0,0,1,0,0,0,0,2,11,8,1620.0569325,1620.0569325,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101006,6,6,we,8835250101,0,1,0,0,0,1,0,0,0,0,2,11,8,1620.0569325,1620.0569325,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101006,6,6,we,8835440702,0,25,0,0,0,25,0,0,0,0,2,11,8,1620.0569325,1620.0569325,25,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
RED DRUM,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101006,6,6,we,8835440901,0,1,0,0,0,1,0,0,0,0,2,11,8,1620.0569325,1620.0569325,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101007,6,6,we,8835440600,0,0,1,0,1,0,0,0,0,0,2,11,8,1620.0569325,1620.0569325,1,0,0,1,2019113723weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2019113723weS:8AM-8PM,2019637231104420191101,2019,37,3,1,1104420191101007,6,6,we,8835440702,0,0,1,0,1,0,0,0,195,0.1,2,11,8,1620.0569325,1620.0569325,1,0.1,195,1,2019113723weS:8AM-8PM,,0,05/04/2021
SPOT,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106001,6,6,wd,8835440401,0,0,2,0,2,0,0,0,396,0.35,2,11,8,2471.8577689,2471.8577689,2,0.35,396,2,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOT,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106002,6,6,wd,8835440401,0,0,1,0,1,0,0,0,187,0.1,2,11,8,2471.8577689,2471.8577689,1,0.1,187,1,2019113723wdS:8AM-8PM,,0,05/04/2021
,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106003,6,6,wd,,0,0,0,0,0,0,0,0,0,0,2,11,8,2471.8577689,2471.8577689,0,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOT,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106004,6,6,wd,8835440401,0,0,1,0,1,0,0,0,174,0.1,2,11,8,2078.3071352,2078.3071352,1,0.1,174,1,2019113723wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106005,6,6,wd,8713000000,0,4,0,0,0,4,0,0,0,0,2,11,8,2078.3071352,2078.3071352,4,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
FLORIDA POMPANO,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106005,6,6,wd,8835280901,0,0,3,0,3,0,0,0,496,0.35,2,11,8,2078.3071352,2078.3071352,3,0.35,496,3,2019113723wdS:8AM-8PM,,0,05/04/2021
SPOT,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106005,6,6,wd,8835440401,0,0,2,0,2,0,0,0,376,0.3,2,11,8,2078.3071352,2078.3071352,2,0.3,376,2,2019113723wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106005,6,6,wd,8835440600,0,0,2,0,2,0,0,0,0,0,2,11,8,2078.3071352,2078.3071352,2,0,0,2,2019113723wdS:8AM-8PM,,0,05/04/2021
,2019113723wdS:8AM-8PM,2019637231104420191106,2019,37,3,1,1104420191106006,6,6,wd,,0,0,0,0,0,0,0,0,0,0,2,11,8,2078.3071352,2078.3071352,0,0,0,0,2019113723wdS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110001,6,6,we,8835440801,0,0,1,0,1,0,0,0,371,0.85,2,11,8,458.38761692,458.38761692,1,0.85,371,1,2019113723weS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER GENUS,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110002,6,6,we,8857030300,0,1,0,0,0,1,0,0,0,0,2,11,8,458.38761692,458.38761692,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110003,6,6,we,8835430301,0,4,0,0,0,4,0,0,0,0,2,11,8,458.38761692,458.38761692,4,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110004,6,6,we,,0,0,0,0,0,0,0,0,0,0,2,11,8,458.38761692,458.38761692,0,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110005,6,6,we,,0,0,0,0,0,0,0,0,0,0,2,11,8,458.38761692,458.38761692,0,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110006,6,6,we,8835430301,0,10,0,0,0,10,0,0,0,0,2,11,8,547.01163197,547.01163197,10,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110006,6,6,we,8835440801,0,1,0,0,0,1,0,0,0,0,2,11,8,547.01163197,547.01163197,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110007,6,6,we,8835430301,0,10,0,0,0,10,0,0,0,0,2,11,8,547.01163197,547.01163197,10,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110007,6,6,we,8835440801,0,1,0,0,0,1,0,0,0,0,2,11,8,547.01163197,547.01163197,1,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
PIGFISH,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110008,6,6,we,8835400201,0,5,0,0,0,5,0,0,0,0,2,11,8,547.01163197,547.01163197,5,0,0,0,2019113723weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110008,6,6,we,8835430301,0,5,3,0,3,5,0,0,899,2.25,2,11,8,547.01163197,547.01163197,8,2.25,899,3,2019113723weS:8AM-8PM,,0,05/04/2021
WEAKFISH,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110008,6,6,we,8835440104,0,0,1,0,1,0,0,0,444,0.9,2,11,8,547.01163197,547.01163197,1,0.9,444,1,2019113723weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2019113723weS:8AM-8PM,2019637231104420191110,2019,37,3,1,1104420191110009,6,6,we,8835250101,0,3,3,0,3,3,0,0,846,0.85,2,11,8,547.01163197,547.01163197,6,0.85,846,3,2019113723weS:8AM-8PM,,0,05/04/2021
