common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
KNOBBED PORGY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126007,7,1,wd,8835430506,0.5401745715,0,0,1,0,0,160.97202229,0.3241047429,0,0,3,01,68.134090429,2,68.134090429,0.5401745715,0.3241047429,160.97202229,0.5401745715,2021011235wdS:8AM-8PM,,0,04/26/2023
HOGFISH,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126007,7,1,wd,8839010901,1.0803491429,2,0,2,0,2,421.8763403,1.1019561258,0,0,3,01,68.134090429,2,68.134090429,3.0803491429,1.1019561258,421.8763403,1.0803491429,2021011235wdS:8AM-8PM,,0,04/26/2023
SOUTHERN PUFFER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126007,7,1,wd,8861010208,1.0803491429,0,0,2,0,0,265.76588915,0.3349082343,0,0,3,01,68.134090429,2,68.134090429,1.0803491429,0.3349082343,265.76588915,1.0803491429,2021011235wdS:8AM-8PM,,0,04/26/2023
GAG,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126008,7,1,wd,8835020501,0,1,0,0,0,1,0,0,0,0,3,01,68.134090429,2,68.134090429,1,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126008,7,1,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,68.134090429,2,68.134090429,5,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126009,7,1,wd,8835400102,0,3,0,0,0,3,0,0,0,0,3,01,68.134090429,2,68.134090429,3,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
PORGY FAMILY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126009,7,1,wd,8835430000,0,2,0,0,0,2,0,0,0,0,3,01,68.134090429,2,68.134090429,2,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
HOGFISH,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126009,7,1,wd,8839010901,0,1,0,0,0,1,0,0,0,0,3,01,68.134090429,2,68.134090429,1,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126010,7,1,wd,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,68.134090429,2,68.134090429,1,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126010,7,1,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,68.134090429,2,68.134090429,5,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
LEATHERJACKET FAMILY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126010,7,1,wd,8860020000,0,1,0,0,0,1,0,0,0,0,3,01,68.134090429,2,68.134090429,1,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
BLACK SEA BASS,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126011,7,1,wd,8835020301,0.8912275722,0,0,1,0,0,288.75773341,0.3386664775,0,0,3,01,398.51498751,2,398.51498751,0.8912275722,0.3386664775,288.75773341,0.8912275722,2021011235wdS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126011,7,1,wd,8835020408,7.129820578,10,0,8,0,10,3872.3838014,17.860200548,0,0,3,01,398.51498751,2,398.51498751,17.129820578,17.860200548,3872.3838014,7.129820578,2021011235wdS:8AM-8PM,,0,04/26/2023
SAND PERCH,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126011,7,1,wd,8835021002,0,4,0,0,0,4,0,0,0,0,3,01,398.51498751,2,398.51498751,4,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126011,7,1,wd,8835400102,1.7824551445,0,0,2,0,0,496.41375774,0.802104815,0,0,3,01,398.51498751,2,398.51498751,1.7824551445,0.802104815,496.41375774,1.7824551445,2021011235wdS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126011,7,1,wd,8861010000,0,2,0,0,0,2,0,0,0,0,3,01,398.51498751,2,398.51498751,2,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126012,7,1,wd,8835020408,0,10,0,0,0,10,0,0,0,0,3,01,398.51498751,2,398.51498751,10,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
SAND PERCH,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126012,7,1,wd,8835021002,0,3,0,0,0,3,0,0,0,0,3,01,398.51498751,2,398.51498751,3,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126012,7,1,wd,8835400102,0,5,0,0,0,5,0,0,0,0,3,01,398.51498751,2,398.51498751,5,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126013,7,1,wd,8835020408,0,10,0,0,0,10,0,0,0,0,3,01,398.51498751,2,398.51498751,10,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126013,7,1,wd,8835400102,0,4,0,0,0,4,0,0,0,0,3,01,398.51498751,2,398.51498751,4,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126013,7,1,wd,8861010000,0,2,0,0,0,2,0,0,0,0,3,01,398.51498751,2,398.51498751,2,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126014,7,1,wd,8835020408,0,10,0,0,0,10,0,0,0,0,3,01,398.51498751,2,398.51498751,10,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
SAND PERCH,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126014,7,1,wd,8835021002,0,1,0,0,0,1,0,0,0,0,3,01,398.51498751,2,398.51498751,1,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021011235wdS:8AM-8PM,2021112351546420210126,2021,12,5,4,1546420210126014,7,1,wd,8861010000,0,4,0,0,0,4,0,0,0,0,3,01,398.51498751,2,398.51498751,4,0,0,0,2021011235wdS:8AM-8PM,,0,04/26/2023
LIZARDFISH GENUS,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226007,7,1,we,8762020100,0,4,0,0,0,4,0,0,0,0,3,02,336.83163328,2,336.83163328,4,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226007,7,1,we,8835360112,0,5,0,0,0,5,0,0,0,0,3,02,336.83163328,2,336.83163328,5,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226007,7,1,we,8835360401,0,3,0,0,0,3,0,0,0,0,3,02,336.83163328,2,336.83163328,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
TOMTATE,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226007,7,1,we,8835400101,0,15,0,0,0,15,0,0,0,0,3,02,336.83163328,2,336.83163328,15,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LITTLE TUNNY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226007,7,1,we,8850030102,0,4,0,0,0,4,0,0,0,0,3,02,336.83163328,2,336.83163328,4,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
REQUIEM SHARK GENUS,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226008,7,1,we,8708020500,0,1,0,0,0,1,0,0,0,0,3,02,336.83163328,2,336.83163328,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226008,7,1,we,8835360112,0,5,0,0,0,5,0,0,0,0,3,02,336.83163328,2,336.83163328,5,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226008,7,1,we,8835360401,0,5,0,0,0,5,0,0,0,0,3,02,336.83163328,2,336.83163328,5,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
TOMTATE,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226008,7,1,we,8835400101,0,15,0,0,0,15,0,0,0,0,3,02,336.83163328,2,336.83163328,15,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LITTLE TUNNY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226008,7,1,we,8850030102,0,3,0,0,0,3,0,0,0,0,3,02,336.83163328,2,336.83163328,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,306.14809385,2,306.14809385,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8835400102,15.658289414,10,0,19,0,10,4215.2115103,6.0440997139,0,0,3,02,306.14809385,2,306.14809385,25.658289414,6.0440997139,4215.2115103,15.658289414,2021021235weS:8AM-8PM,,0,04/26/2023
KNOBBED PORGY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8835430506,1.648240991,0,0,2,0,0,463.97983896,0.8570853153,0,0,3,02,306.14809385,2,306.14809385,1.648240991,0.8570853153,463.97983896,1.648240991,2021021235weS:8AM-8PM,,0,04/26/2023
LITTLEHEAD PORGY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8835430508,0.8241204955,0,0,1,0,0,215.09544932,0.3296481982,0,0,3,02,306.14809385,2,306.14809385,0.8241204955,0.3296481982,215.09544932,0.8241204955,2021021235weS:8AM-8PM,,0,04/26/2023
HOGFISH,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8839010901,4.944722973,0,0,6,0,0,1846.8540304,4.4996979054,0,0,3,02,306.14809385,2,306.14809385,4.944722973,4.4996979054,1846.8540304,4.944722973,2021021235weS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226009,7,1,we,8861010000,0,2,0,0,0,2,0,0,0,0,3,02,306.14809385,2,306.14809385,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226010,7,1,we,8835400102,0,15,0,0,0,15,0,0,0,0,3,02,306.14809385,2,306.14809385,15,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
PORGY FAMILY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226010,7,1,we,8835430000,0,3,0,0,0,3,0,0,0,0,3,02,306.14809385,2,306.14809385,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226011,7,1,we,8835400102,0,15,0,0,0,15,0,0,0,0,3,02,306.14809385,2,306.14809385,15,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021021235weS:8AM-8PM,2021112351546420210226,2021,12,5,4,1546420210226011,7,1,we,8861010000,0,2,0,0,0,2,0,0,0,0,3,02,306.14809385,2,306.14809385,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835020408,12.877961127,4,0,12,0,4,7595.8507383,44.310917912,0,0,3,01,104.70233637,2,104.70233637,16.877961127,44.310917912,7595.8507383,12.877961127,2021011235weS:8AM-8PM,,0,04/26/2023
AFRICAN POMPANO,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835280201,1.0731634273,0,0,1,0,0,754.43388938,5.1619160852,0,0,3,01,104.70233637,2,104.70233637,1.0731634273,5.1619160852,754.43388938,1.0731634273,2021011235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835360102,7.512143991,0,0,7,0,0,2570.2264083,4.3463118805,0,0,3,01,104.70233637,2,104.70233637,7.512143991,4.3463118805,2570.2264083,7.512143991,2021011235weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835360107,0,4,0,0,0,4,0,0,0,0,3,01,104.70233637,2,104.70233637,4,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835360112,19.316941691,0,0,18,0,0,5633.648066,8.0993176947,0,0,3,01,104.70233637,2,104.70233637,19.316941691,8.0993176947,5633.648066,19.316941691,2021011235weS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8835360401,17.170614836,0,0,16,0,0,5799.7053651,11.266564966,0,0,3,01,104.70233637,2,104.70233637,17.170614836,11.266564966,5799.7053651,17.170614836,2021011235weS:8AM-8PM,,0,04/26/2023
KING MACKEREL,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118001,7,1,we,8850030501,1.0731634273,0,0,1,0,0,996.96882394,7.318974574,0,0,3,01,104.70233637,2,104.70233637,1.0731634273,7.318974574,996.96882394,1.0731634273,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118002,7,1,we,8835020408,0,2,0,0,0,2,0,0,0,0,3,01,104.70233637,2,104.70233637,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
BANDED RUDDERFISH,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118002,7,1,we,8835280804,0,8,0,0,0,8,0,0,0,0,3,01,104.70233637,2,104.70233637,8,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118002,7,1,we,8835360107,0,1,0,0,0,1,0,0,0,0,3,01,104.70233637,2,104.70233637,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
REMORA FAMILY,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118003,7,1,we,8835270000,0,1,0,0,0,1,0,0,0,0,3,01,104.70233637,2,104.70233637,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
BANDED RUDDERFISH,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118003,7,1,we,8835280804,0,4,0,0,0,4,0,0,0,0,3,01,104.70233637,2,104.70233637,4,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118004,7,1,we,8835020408,0,3,0,0,0,3,0,0,0,0,3,01,104.70233637,2,104.70233637,3,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
BANDED RUDDERFISH,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118004,7,1,we,8835280804,0,2,0,0,0,2,0,0,0,0,3,01,104.70233637,2,104.70233637,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118005,7,1,we,8835020408,0,4,0,0,0,4,0,0,0,0,3,01,104.70233637,2,104.70233637,4,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011235weS:8AM-8PM,2021112351546620210118,2021,12,5,4,1546620210118006,7,1,we,8835360107,0,3,0,0,0,3,0,0,0,0,3,01,104.70233637,2,104.70233637,3,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835020408,5.3005035033,5,0,5,0,5,2949.2001492,15.021626928,0,0,3,01,127.09084946,2,127.09084946,10.300503503,15.021626928,2949.2001492,5.3005035033,2021011235weS:8AM-8PM,,0,04/26/2023
GRAYSBY,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835021801,1.0601007007,0,0,1,0,0,296.82819618,0.3604342382,0,0,3,01,127.09084946,2,127.09084946,1.0601007007,0.3604342382,296.82819618,1.0601007007,2021011235weS:8AM-8PM,,0,04/26/2023
AFRICAN POMPANO,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835280201,2.1202014013,0,0,2,0,0,1298.6233583,7.4207049046,0,0,3,01,127.09084946,2,127.09084946,2.1202014013,7.4207049046,1298.6233583,2.1202014013,2021011235weS:8AM-8PM,,0,04/26/2023
ALMACO JACK,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835280803,1.0601007007,0,0,1,0,0,668.92354211,3.7739584943,0,0,3,01,127.09084946,2,127.09084946,1.0601007007,3.7739584943,668.92354211,1.0601007007,2021011235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835360102,2.1202014013,0,0,2,0,0,721.92857715,1.2403178198,0,0,3,01,127.09084946,2,127.09084946,2.1202014013,1.2403178198,721.92857715,2.1202014013,2021011235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835360112,14.841409809,0,0,14,0,0,4118.491222,5.1838924262,0,0,3,01,127.09084946,2,127.09084946,14.841409809,5.1838924262,4118.491222,14.841409809,2021011235weS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124001,7,1,we,8835360401,61.485840638,10,0,58,0,10,18717.584329,30.484032569,0,0,3,01,127.09084946,2,127.09084946,71.485840638,30.484032569,18717.584329,61.485840638,2021011235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124002,7,1,we,8835280800,0,1,0,0,0,1,0,0,0,0,3,01,127.09084946,2,127.09084946,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
GAG,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124003,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,01,127.09084946,2,127.09084946,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124003,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,01,127.09084946,2,127.09084946,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124004,7,1,we,8835020408,0,6,0,0,0,6,0,0,0,0,3,01,127.09084946,2,127.09084946,6,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AFRICAN POMPANO,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124004,7,1,we,8835280201,0,1,0,0,0,1,0,0,0,0,3,01,127.09084946,2,127.09084946,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124004,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,01,127.09084946,2,127.09084946,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
ALMACO JACK,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124004,7,1,we,8835280803,0,4,0,0,0,4,0,0,0,0,3,01,127.09084946,2,127.09084946,4,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
VERMILION SNAPPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124004,7,1,we,8835360501,0,2,0,0,0,2,0,0,0,0,3,01,127.09084946,2,127.09084946,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124005,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,01,127.09084946,2,127.09084946,1,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AFRICAN POMPANO,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124005,7,1,we,8835280201,0,2,0,0,0,2,0,0,0,0,3,01,127.09084946,2,127.09084946,2,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124005,7,1,we,8835280800,0,8,0,0,0,8,0,0,0,0,3,01,127.09084946,2,127.09084946,8,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021011235weS:8AM-8PM,2021112351546620210124,2021,12,5,4,1546620210124006,7,1,we,8835280800,0,5,0,0,0,5,0,0,0,0,3,01,127.09084946,2,127.09084946,5,0,0,0,2021011235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835020408,0,2,0,0,0,2,0,0,0,0,3,02,219.66457497,2,219.66457497,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
BLUEFISH,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835250101,1.0343557137,0,0,1,0,0,376.50547977,0.6309569853,0,0,3,02,219.66457497,2,219.66457497,1.0343557137,0.6309569853,376.50547977,1.0343557137,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835360102,3.103067141,0,0,3,0,0,969.1913037,1.3550059849,0,0,3,02,219.66457497,2,219.66457497,3.103067141,1.3550059849,969.1913037,3.103067141,2021021235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835360112,1.0343557137,0,0,1,0,0,277.20733126,0.3206502712,0,0,3,02,219.66457497,2,219.66457497,1.0343557137,0.3206502712,277.20733126,1.0343557137,2021021235weS:8AM-8PM,,0,04/26/2023
TOMTATE,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835400101,0,2,0,0,0,2,0,0,0,0,3,02,219.66457497,2,219.66457497,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SHEEPSHEAD,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8835430301,4.1374228546,0,0,4,0,0,1344.6624278,3.4444045265,0,0,3,02,219.66457497,2,219.66457497,4.1374228546,3.4444045265,1344.6624278,4.1374228546,2021021235weS:8AM-8PM,,0,04/26/2023
SPANISH MACKEREL,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226001,7,1,we,8850030502,2.0687114273,0,0,2,0,0,737.49562384,0.6619876567,0,0,3,02,219.66457497,2,219.66457497,2.0687114273,0.6619876567,737.49562384,2.0687114273,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226002,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,219.66457497,2,219.66457497,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226002,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,219.66457497,2,219.66457497,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
TOMTATE,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226002,7,1,we,8835400101,0,3,0,0,0,3,0,0,0,0,3,02,219.66457497,2,219.66457497,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226002,7,1,we,8835400102,0,4,0,0,0,4,0,0,0,0,3,02,219.66457497,2,219.66457497,4,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
BLACKTIP SHARK,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226003,7,1,we,8708020507,1.0343557137,0,0,1,0,0,1407.7581263,26.836034902,0,0,3,02,219.66457497,2,219.66457497,1.0343557137,26.836034902,1407.7581263,1.0343557137,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226003,7,1,we,8835020408,2.0687114273,0,0,2,0,0,1182.2685807,5.8958275678,0,0,3,02,219.66457497,2,219.66457497,2.0687114273,5.8958275678,1182.2685807,2.0687114273,2021021235weS:8AM-8PM,,0,04/26/2023
AMBERJACK GENUS,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226003,7,1,we,8835280800,0,6,0,0,0,6,0,0,0,0,3,02,219.66457497,2,219.66457497,6,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226003,7,1,we,8835360112,21.721469987,1,0,21,0,1,5577.5907933,5.9130668297,0,0,3,02,219.66457497,2,219.66457497,22.721469987,5.9130668297,5577.5907933,21.721469987,2021021235weS:8AM-8PM,,0,04/26/2023
VERMILION SNAPPER,2021021235weS:8AM-8PM,2021112351546620210226,2021,12,5,4,1546620210226003,7,1,we,8835360501,6.2061342819,0,0,6,0,0,1543.2587248,1.6963433704,0,0,3,02,219.66457497,2,219.66457497,6.2061342819,1.6963433704,1543.2587248,6.2061342819,2021021235weS:8AM-8PM,,0,04/26/2023
